order_id,order_date,year,month,month_name,quarter,customer_id,customer_segment,age_group,gender,country,region,city,sales_channel,traffic_source,category,sub_category,product_name,payment_method,shipping_method,campaign,quantity,unit_price_egp,discount_pct,revenue_egp,cost_egp,profit_egp,profit_margin,delivery_days,customer_rating,returned,website_visits_before_purchase
ORD-010119,2025-11-10,2025,11,November,Q4,CUST-00741,Young Professional,25-34,Female,Egypt,Greater Cairo,New Cairo,Online Store,Paid Ads,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner Model C,Debit Card,Express,Black Friday,1,11348.08,0.2147,8911.7,6480.86,2430.84,0.2728,1,5,No,4
ORD-010120,2024-04-19,2024,4,April,Q2,CUST-03626,Young Professional,25-34,Male,Egypt,Greater Cairo,Cairo,Mobile App,Social Media,Home & Kitchen,Air Fryer,Air Fryer Model Max,Cash,Same Day,No Campaign,1,16738.7,0,16738.7,10518.75,6219.95,0.3716,0,4.5,No,8
ORD-010121,2025-02-15,2025,2,February,Q1,CUST-03116,Student,25-34,Male,Egypt,Greater Cairo,Cairo,Mobile App,Search Engine,Fashion,T-Shirt,T-Shirt Model Pro,Credit Card,Express,No Campaign,2,289.42,0,578.84,315.96,262.88,0.4541,2,5,No,3
ORD-010122,2025-02-02,2025,2,February,Q1,CUST-02819,Family,35-44,Female,Egypt,Delta,Mansoura,Physical Store,Direct,Home & Kitchen,Blender,Blender Model Lite,Wallet,Store Pickup,No Campaign,1,3690.25,0.0046,3673.37,2462.61,1210.76,0.3296,2,4.1,No,0
ORD-010123,2025-09-27,2025,9,September,Q3,CUST-02310,Family,35-44,Female,Egypt,Greater Cairo,Giza,Physical Store,Direct,Home & Kitchen,Air Fryer,Air Fryer Model C,Credit Card,Store Pickup,Back to School,1,6560.45,0.0602,6165.69,4508.36,1657.33,0.2688,2,3.7,No,0
ORD-010124,2025-06-03,2025,6,June,Q2,CUST-03723,Young Professional,25-34,Male,Egypt,Canal & Sinai,Port Said,Online Store,Social Media,Beauty,Sunscreen,Sunscreen Model B,Cash,Standard,No Campaign,1,348.63,0.01,345.14,146.94,198.2,0.5743,7,3.5,No,3
ORD-010125,2025-12-01,2025,12,December,Q4,CUST-04377,Corporate,35-44,Male,Egypt,Greater Cairo,New Cairo,Online Store,Referral,Sports,Running Shoes,Running Shoes Model A,Cash,Store Pickup,No Campaign,2,4327.84,0.0014,8643.65,4750.96,3892.69,0.4504,2,4.6,No,7
ORD-010126,2024-09-05,2024,9,September,Q3,CUST-00428,Young Professional,25-34,Male,Egypt,Greater Cairo,New Cairo,Physical Store,Search Engine,Fashion,Jacket,Jacket Model C,Cash,Store Pickup,Back to School,4,2319.98,0.1088,8269.92,4099.26,4170.66,0.5043,2,4.7,No,0
ORD-010127,2024-09-05,2024,9,September,Q3,CUST-00307,Corporate,35-44,Male,Egypt,Greater Cairo,Cairo,Mobile App,Direct,Sports,Yoga Mat,Yoga Mat Model A,Debit Card,Express,No Campaign,3,1188.21,0,3564.63,2152.15,1412.48,0.3962,3,4.0,No,3
ORD-010128,2024-04-04,2024,4,April,Q2,CUST-04813,Student,18-24,Female,Egypt,Upper Egypt,Assiut,Online Store,Search Engine,Electronics,Smart Watch,Smart Watch Model Lite,Credit Card,Express,Ramadan Sale,1,7131.84,0.1185,6286.72,4573.73,1712.99,0.2725,1,4.5,No,1
ORD-010129,2024-03-02,2024,3,March,Q1,CUST-00647,Premium,55+,Female,Egypt,Upper Egypt,Luxor,Online Store,Social Media,Beauty,Hair Dryer,Hair Dryer Model B,Wallet,Standard,No Campaign,1,5370.52,0,5370.52,3111.7,2258.82,0.4206,3,4.4,No,4
ORD-010130,2024-08-22,2024,8,August,Q3,CUST-01186,Student,18-24,Female,Egypt,Delta,Damietta,Physical Store,Referral,Electronics,Laptop,Laptop Model A,Credit Card,Store Pickup,Back to School,2,65553.4,0.0334,126724.59,103339.64,23384.95,0.1845,2,4.0,No,0
ORD-010131,2025-03-05,2025,3,March,Q1,CUST-01943,Premium,45-54,Female,Egypt,Alexandria Coast,Alexandria,Online Store,Paid Ads,Beauty,Hair Dryer,Hair Dryer Model Max,Credit Card,Standard,Ramadan Sale,2,2437.27,0.1133,4322.22,2457.89,1864.33,0.4313,7,3.4,Yes,8
ORD-010132,2025-08-09,2025,8,August,Q3,CUST-04093,Premium,55+,Male,Egypt,Delta,Zagazig,Physical Store,Search Engine,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner Model A,Debit Card,Store Pickup,No Campaign,1,8830.73,0.0819,8107.59,5349.11,2758.48,0.3402,0,2.7,No,0
ORD-010133,2025-09-30,2025,9,September,Q3,CUST-01521,Young Professional,18-24,Male,Egypt,Alexandria Coast,Borg El Arab,Marketplace,Search Engine,Electronics,Tablet,Tablet Model B,Wallet,Same Day,No Campaign,2,24731.7,0.0179,48575.96,39846.89,8729.07,0.1797,1,4.1,No,1
ORD-010134,2024-08-30,2024,8,August,Q3,CUST-04572,Young Professional,25-34,Female,Egypt,Greater Cairo,Cairo,Online Store,Social Media,Beauty,Perfume,Perfume Model A,Credit Card,Standard,No Campaign,4,3580.96,0.0818,13151.85,7617.86,5533.99,0.4208,6,2.4,Yes,3
ORD-010135,2024-02-05,2024,2,February,Q1,CUST-01373,Young Professional,35-44,Female,Egypt,Upper Egypt,Aswan,Mobile App,Direct,Home & Kitchen,Blender,Blender Model Lite,Wallet,Standard,No Campaign,1,2211.1,0.0307,2143.16,1584.02,559.14,0.2609,6,3.9,No,4
ORD-010136,2025-10-03,2025,10,October,Q4,CUST-05033,Family,25-34,Male,Egypt,Greater Cairo,Cairo,Physical Store,Search Engine,Home & Kitchen,Cookware Set,Cookware Set Model B,Debit Card,Store Pickup,No Campaign,1,6885.33,0.0686,6413.08,4639.08,1774.0,0.2766,2,4.4,No,0
ORD-010137,2024-08-08,2024,8,August,Q3,CUST-02220,Student,25-34,Female,Egypt,Delta,Tanta,Physical Store,Referral,Electronics,Laptop,Laptop Model B,Wallet,Store Pickup,No Campaign,1,28627.14,0.0601,26906.19,20132.48,6773.71,0.2518,0,5,No,0
ORD-010138,2024-01-27,2024,1,January,Q1,CUST-01651,Student,25-34,Female,Egypt,Alexandria Coast,Alexandria,Physical Store,Social Media,Electronics,Power Bank,Power Bank Model Pro,Debit Card,Store Pickup,No Campaign,2,520.98,0.0168,1024.51,824.09,200.42,0.1956,1,4.5,No,0
ORD-010139,2024-05-24,2024,5,May,Q2,CUST-04419,Student,18-24,Female,Egypt,Upper Egypt,Qena,Online Store,Direct,Electronics,Smartphone,Smartphone Model Pro,Wallet,Express,No Campaign,1,16257.71,0,16257.71,13445.01,2812.7,0.173,2,4.6,No,6
ORD-010140,2024-01-31,2024,1,January,Q1,CUST-05195,Family,35-44,Female,Egypt,Alexandria Coast,Alexandria,Online Store,Referral,Books & Stationery,School Backpack,School Backpack Model Pro,Credit Card,Express,No Campaign,4,1397.3,0.047,5326.37,2538.49,2787.88,0.5234,2,4.7,No,4
ORD-010141,2024-08-08,2024,8,August,Q3,CUST-04733,Family,25-34,Female,Egypt,Alexandria Coast,Alexandria,Mobile App,Social Media,Home & Kitchen,Coffee Machine,Coffee Machine Model A,Credit Card,Express,Back to School,1,13686.47,0.0721,12699.34,7954.24,4745.1,0.3736,1,3.9,No,5
ORD-010142,2025-10-06,2025,10,October,Q4,CUST-03226,Corporate,25-34,Female,Egypt,Alexandria Coast,Borg El Arab,Marketplace,Email,Books & Stationery,Desk Organizer,Desk Organizer Model A,Bank Transfer,Express,No Campaign,4,540.92,0.0755,2000.33,1165.03,835.3,0.4176,1,4.7,No,4
ORD-010143,2024-01-19,2024,1,January,Q1,CUST-01030,Family,35-44,Female,Egypt,Greater Cairo,Giza,Online Store,Paid Ads,Electronics,Power Bank,Power Bank Model Max,Cash,Express,New Year Deals,1,1968.18,0.1058,1759.97,1326.32,433.65,0.2464,2,4.3,No,4
ORD-010144,2024-05-21,2024,5,May,Q2,CUST-04164,Premium,35-44,Female,Egypt,Alexandria Coast,Marsa Matruh,Mobile App,Social Media,Fashion,Dress,Dress Model Lite,Wallet,Express,No Campaign,2,2414.73,0.053,4573.4,2200.42,2372.98,0.5189,3,4.1,No,7
ORD-010145,2024-01-10,2024,1,January,Q1,CUST-05096,Family,35-44,Male,Egypt,Delta,Damietta,Mobile App,Referral,Electronics,Laptop,Laptop Model C,Cash,Express,No Campaign,1,23078.06,0.0083,22886.11,16700.19,6185.92,0.2703,1,4.5,No,4
ORD-010146,2024-01-01,2024,1,January,Q1,CUST-02724,Young Professional,18-24,Female,Egypt,Alexandria Coast,Marsa Matruh,Marketplace,Social Media,Books & Stationery,School Backpack,School Backpack Model C,Debit Card,Express,New Year Deals,5,929.38,0.0634,4352.4,2492.93,1859.47,0.4272,1,3.9,No,4
ORD-010147,2024-01-15,2024,1,January,Q1,CUST-04129,Family,25-34,Male,Egypt,Greater Cairo,New Cairo,Online Store,Social Media,Beauty,Sunscreen,Sunscreen Model Pro,Wallet,Standard,No Campaign,1,1121.38,0,1121.38,589.88,531.5,0.474,4,4.0,No,4
ORD-010148,2025-03-31,2025,3,March,Q1,CUST-02785,Family,45-54,Male,Egypt,Alexandria Coast,Marsa Matruh,Physical Store,Search Engine,Home & Kitchen,Coffee Machine,Coffee Machine Model Lite,Cash,Store Pickup,Ramadan Sale,2,12506.16,0.0953,22629.69,13198.07,9431.62,0.4168,0,4.7,No,0
ORD-010149,2024-03-01,2024,3,March,Q1,CUST-03113,Corporate,35-44,Male,Egypt,Alexandria Coast,Borg El Arab,Physical Store,Social Media,Books & Stationery,Desk Organizer,Desk Organizer Model A,Cash,Store Pickup,Ramadan Sale,4,242.25,0.0824,889.2,537.4,351.8,0.3956,0,4.6,No,0
ORD-010150,2024-03-30,2024,3,March,Q1,CUST-04021,Corporate,25-34,Male,Egypt,Greater Cairo,Cairo,Physical Store,Social Media,Books & Stationery,Desk Organizer,Desk Organizer Model Max,Wallet,Store Pickup,Ramadan Sale,3,310.72,0.1457,796.35,372.53,423.82,0.5322,1,4.3,No,0
ORD-010151,2024-07-26,2024,7,July,Q3,CUST-04761,Young Professional,35-44,Male,Egypt,Greater Cairo,6th of October,Physical Store,Search Engine,Electronics,Tablet,Tablet Model Pro,Cash,Store Pickup,Summer Offers,1,8097.85,0.1294,7050.12,5353.33,1696.79,0.2407,2,4.1,No,0
ORD-010152,2024-02-03,2024,2,February,Q1,CUST-03817,Young Professional,25-34,Male,Egypt,Greater Cairo,6th of October,Online Store,Search Engine,Books & Stationery,Desk Organizer,Desk Organizer Model C,Debit Card,Same Day,No Campaign,2,263.4,0.0109,521.04,312.91,208.13,0.3995,1,4.4,No,3
ORD-010153,2024-03-09,2024,3,March,Q1,CUST-03945,Premium,35-44,Male,Egypt,Alexandria Coast,Marsa Matruh,Online Store,Email,Fashion,Dress,Dress Model Max,Cash,Same Day,No Campaign,4,4371.72,0.0483,16641.73,8567.42,8074.31,0.4852,1,3.8,No,3
ORD-010154,2025-05-19,2025,5,May,Q2,CUST-04411,Young Professional,18-24,Female,Egypt,Canal & Sinai,Suez,Mobile App,Social Media,Electronics,Smartphone,Smartphone Model B,Credit Card,Express,No Campaign,1,13468.49,0.0511,12780.64,9989.26,2791.38,0.2184,3,5,No,7
ORD-010155,2024-10-29,2024,10,October,Q4,CUST-04210,Family,35-44,Female,Egypt,Upper Egypt,Sohag,Online Store,Search Engine,Electronics,Headphones,Headphones Model B,Cash,Standard,No Campaign,1,1973.9,0.0147,1944.85,1569.36,375.49,0.1931,8,3.2,Yes,3
ORD-010156,2024-10-20,2024,10,October,Q4,CUST-00685,Young Professional,25-34,Male,Egypt,Canal & Sinai,Port Said,Mobile App,Paid Ads,Sports,Football,Football Model C,Debit Card,Standard,No Campaign,1,1053.58,0.0201,1032.38,634.55,397.83,0.3854,7,3.8,No,3
ORD-010157,2025-08-01,2025,8,August,Q3,CUST-01438,Premium,45-54,Female,Egypt,Delta,Zagazig,Mobile App,Referral,Fashion,Handbag,Handbag Model C,Wallet,Standard,Back to School,2,3016.31,0.0868,5508.73,3317.64,2191.09,0.3977,6,3.9,No,5
ORD-010158,2025-03-04,2025,3,March,Q1,CUST-04200,Young Professional,35-44,Female,Egypt,Upper Egypt,Assiut,Marketplace,Search Engine,Fashion,Dress,Dress Model B,Credit Card,Standard,No Campaign,1,1268.25,0.0559,1197.32,666.81,530.51,0.4431,6,2.8,Yes,3
ORD-010159,2024-02-17,2024,2,February,Q1,CUST-00910,Corporate,25-34,Female,Egypt,Canal & Sinai,Suez,Marketplace,Social Media,Books & Stationery,Pen Set,Pen Set Model Max,Wallet,Standard,No Campaign,1,167.97,0,167.97,80.32,87.65,0.5218,3,4.0,No,3
ORD-010160,2024-05-10,2024,5,May,Q2,CUST-01385,Family,25-34,Male,Egypt,Canal & Sinai,Port Said,Online Store,Social Media,Fashion,Dress,Dress Model B,Wallet,Standard,No Campaign,1,1041.38,0.004,1037.22,608.37,428.85,0.4135,8,3.6,No,3
ORD-010161,2024-04-13,2024,4,April,Q2,CUST-01171,Young Professional,25-34,Female,Egypt,Alexandria Coast,Marsa Matruh,Mobile App,Referral,Books & Stationery,Programming Book,Programming Book Model Pro,Credit Card,Standard,No Campaign,4,839.74,0.0528,3181.52,1932.57,1248.95,0.3926,4,2.8,No,6
ORD-010162,2025-12-10,2025,12,December,Q4,CUST-01056,Young Professional,35-44,Male,Egypt,Delta,Damietta,Physical Store,Social Media,Electronics,Smart Watch,Smart Watch Model Pro,Cash,Store Pickup,No Campaign,2,3323.72,0.0276,6464.07,5273.12,1190.95,0.1842,2,4.6,No,0
ORD-010163,2025-07-12,2025,7,July,Q3,CUST-03420,Family,35-44,Female,Egypt,Delta,Tanta,Physical Store,Social Media,Sports,Running Shoes,Running Shoes Model Pro,Wallet,Store Pickup,Summer Offers,4,2642.36,0.0773,9752.04,6374.74,3377.3,0.3463,1,5,No,0
ORD-010164,2024-01-21,2024,1,January,Q1,CUST-00814,Young Professional,35-44,Male,Egypt,Canal & Sinai,Ismailia,Physical Store,Referral,Sports,Football,Football Model B,Cash,Store Pickup,New Year Deals,2,598.59,0.084,1096.59,590.71,505.88,0.4613,2,4.8,No,0
ORD-010165,2024-04-15,2024,4,April,Q2,CUST-05100,Premium,45-54,Male,Egypt,Greater Cairo,Cairo,Physical Store,Social Media,Beauty,Makeup Kit,Makeup Kit Model Max,Credit Card,Store Pickup,No Campaign,5,2719.47,0.0344,13129.4,7659.9,5469.5,0.4166,1,4.6,No,0
ORD-010166,2024-02-15,2024,2,February,Q1,CUST-05078,Young Professional,35-44,Male,Egypt,Delta,Zagazig,Online Store,Paid Ads,Beauty,Sunscreen,Sunscreen Model Max,Cash,Same Day,No Campaign,1,832.22,0.0411,798.03,361.73,436.3,0.5467,0,5,No,5
ORD-010167,2024-05-12,2024,5,May,Q2,CUST-00879,Young Professional,18-24,Male,Egypt,Delta,Damietta,Mobile App,Email,Fashion,T-Shirt,T-Shirt Model C,Credit Card,Standard,No Campaign,5,406.12,0.0106,2009.0,1154.51,854.49,0.4253,8,4.2,No,4
ORD-010168,2024-05-14,2024,5,May,Q2,CUST-04720,Corporate,35-44,Male,Egypt,Upper Egypt,Sohag,Marketplace,Search Engine,Fashion,Jacket,Jacket Model Pro,Cash,Store Pickup,No Campaign,1,4396.11,0,4396.11,2418.33,1977.78,0.4499,1,5.0,No,2
ORD-010169,2025-12-28,2025,12,December,Q4,CUST-00889,Family,35-44,Male,Egypt,Canal & Sinai,Sharm El Sheikh,Online Store,Direct,Electronics,Power Bank,Power Bank Model C,Credit Card,Standard,No Campaign,1,668.36,0,668.36,489.39,178.97,0.2678,5,4.2,No,5
ORD-010170,2024-07-11,2024,7,July,Q3,CUST-00970,Young Professional,25-34,Male,Egypt,Canal & Sinai,Suez,Mobile App,Email,Books & Stationery,Pen Set,Pen Set Model A,Cash,Express,Summer Offers,1,150.12,0.0971,135.54,78.49,57.05,0.4209,2,3.5,No,6
ORD-010171,2025-02-02,2025,2,February,Q1,CUST-01829,Corporate,45-54,Male,Egypt,Greater Cairo,Cairo,Mobile App,Direct,Books & Stationery,Notebook Pack,Notebook Pack Model Pro,Cash,Same Day,No Campaign,3,157.35,0.0681,439.93,218.1,221.83,0.5042,0,5,No,3
ORD-010172,2024-11-02,2024,11,November,Q4,CUST-02404,Family,25-34,Male,Egypt,Alexandria Coast,Marsa Matruh,Marketplace,Referral,Sports,Football,Football Model Max,Wallet,Express,Black Friday,1,757.74,0.2114,597.56,382.0,215.56,0.3607,1,5,No,1
ORD-010173,2024-08-04,2024,8,August,Q3,CUST-01446,Family,35-44,Male,Egypt,Canal & Sinai,Suez,Online Store,Search Engine,Home & Kitchen,Blender,Blender Model Pro,Wallet,Standard,No Campaign,1,5522.64,0.0049,5495.78,3198.01,2297.77,0.4181,6,3.6,No,3
ORD-010174,2025-11-26,2025,11,November,Q4,CUST-02308,Young Professional,25-34,Male,Egypt,Greater Cairo,Cairo,Online Store,Search Engine,Electronics,Smartphone,Smartphone Model B,Credit Card,Standard,Black Friday,2,50235.33,0.1431,86093.04,63471.15,22621.89,0.2628,6,4.0,No,2
ORD-010175,2024-11-21,2024,11,November,Q4,CUST-00771,Premium,35-44,Female,Egypt,Greater Cairo,Cairo,Marketplace,Social Media,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner Model Lite,Credit Card,Express,Black Friday,2,24130.77,0.1598,40549.04,25313.72,15235.32,0.3757,3,3.5,No,4
ORD-010176,2024-06-22,2024,6,June,Q2,CUST-01251,Corporate,35-44,Male,Egypt,Upper Egypt,Aswan,Online Store,Direct,Home & Kitchen,Air Fryer,Air Fryer Model Max,Cash,Standard,No Campaign,3,8094.44,0.0335,23469.03,17037.44,6431.59,0.274,6,4.0,No,5
ORD-010177,2024-12-07,2024,12,December,Q4,CUST-00699,Student,18-24,Female,Egypt,Alexandria Coast,Alexandria,Physical Store,Search Engine,Electronics,Tablet,Tablet Model B,Credit Card,Store Pickup,New Year Deals,1,8594.38,0.1308,7470.14,6180.61,1289.53,0.1726,0,3.9,No,0
ORD-010178,2025-04-13,2025,4,April,Q2,CUST-02640,Premium,45-54,Female,Egypt,Alexandria Coast,Marsa Matruh,Online Store,Social Media,Home & Kitchen,Microwave,Microwave Model Pro,Credit Card,Same Day,No Campaign,1,14374.55,0.045,13728.05,8757.62,4970.43,0.3621,1,4.2,No,4
ORD-010179,2024-02-23,2024,2,February,Q1,CUST-01040,Premium,45-54,Female,Egypt,Alexandria Coast,Marsa Matruh,Online Store,Social Media,Fashion,Handbag,Handbag Model Lite,Credit Card,Standard,No Campaign,1,1055.88,0.0014,1054.43,538.63,515.8,0.4892,7,3.9,No,1
ORD-010180,2025-03-06,2025,3,March,Q1,CUST-02989,Young Professional,25-34,Male,Egypt,Alexandria Coast,Marsa Matruh,Mobile App,Search Engine,Fashion,Jeans,Jeans Model A,Wallet,Express,No Campaign,3,2137.71,0.0482,6104.28,3664.38,2439.9,0.3997,1,2.7,No,1
ORD-010181,2025-04-07,2025,4,April,Q2,CUST-02094,Student,25-34,Male,Egypt,Canal & Sinai,Ismailia,Mobile App,Search Engine,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner Model Pro,Credit Card,Standard,No Campaign,1,11490.4,0.0573,10831.66,6624.56,4207.1,0.3884,7,3.7,No,3
ORD-010182,2024-02-11,2024,2,February,Q1,CUST-02882,Young Professional,25-34,Female,Egypt,Upper Egypt,Qena,Online Store,Social Media,Electronics,Smartphone,Smartphone Model A,Wallet,Express,No Campaign,1,32643.8,0.0521,30941.48,23652.56,7288.92,0.2356,3,4.2,No,7
ORD-010183,2024-01-22,2024,1,January,Q1,CUST-01434,Family,45-54,Male,Egypt,Greater Cairo,Cairo,Mobile App,Paid Ads,Fashion,T-Shirt,T-Shirt Model C,Credit Card,Standard,No Campaign,3,807.26,0.0269,2356.53,1216.95,1139.58,0.4836,3,4.0,No,2
ORD-010184,2025-06-20,2025,6,June,Q2,CUST-03964,Young Professional,25-34,Female,Egypt,Upper Egypt,Aswan,Marketplace,Social Media,Home & Kitchen,Coffee Machine,Coffee Machine Model Lite,Debit Card,Standard,Summer Offers,1,18518.52,0.1,16666.52,11676.19,4990.33,0.2994,8,2.4,No,4
ORD-010185,2025-03-22,2025,3,March,Q1,CUST-02036,Student,18-24,Female,Egypt,Delta,Tanta,Online Store,Email,Sports,Football,Football Model Pro,Cash,Express,Ramadan Sale,3,806.48,0.1273,2111.56,1333.12,778.44,0.3687,3,4.5,No,1
ORD-010186,2025-05-27,2025,5,May,Q2,CUST-04863,Young Professional,35-44,Female,Egypt,Greater Cairo,New Cairo,Online Store,Referral,Sports,Fitness Tracker,Fitness Tracker Model A,Cash,Standard,No Campaign,1,7879.01,0.0328,7620.63,3970.96,3649.67,0.4789,8,4.8,No,3
ORD-010187,2025-01-28,2025,1,January,Q1,CUST-00509,Family,45-54,Female,Egypt,Greater Cairo,6th of October,Online Store,Search Engine,Sports,Dumbbell Set,Dumbbell Set Model C,Wallet,Same Day,No Campaign,1,2860.75,0.1075,2553.18,1550.18,1003.0,0.3928,0,4.2,No,2
ORD-010188,2025-04-02,2025,4,April,Q2,CUST-01061,Family,45-54,Female,Egypt,Greater Cairo,Cairo,Mobile App,Email,Books & Stationery,Pen Set,Pen Set Model Pro,Credit Card,Standard,Ramadan Sale,6,254.19,0.0757,1409.74,804.72,605.02,0.4292,7,4.9,No,4
ORD-010189,2024-08-31,2024,8,August,Q3,CUST-04352,Young Professional,25-34,Male,Egypt,Delta,Damietta,Online Store,Search Engine,Home & Kitchen,Microwave,Microwave Model C,Credit Card,Store Pickup,Back to School,1,18805.75,0.1359,16249.72,10327.28,5922.44,0.3645,0,4.5,No,4
ORD-010190,2025-08-23,2025,8,August,Q3,CUST-02531,Young Professional,18-24,Male,Egypt,Delta,Mansoura,Online Store,Social Media,Fashion,Dress,Dress Model Max,Credit Card,Express,Back to School,1,3797.75,0.0974,3428.03,1697.53,1730.5,0.5048,1,3.9,No,5
ORD-010191,2025-10-13,2025,10,October,Q4,CUST-02578,Young Professional,35-44,Female,Egypt,Delta,Mansoura,Mobile App,Referral,Sports,Football,Football Model B,Debit Card,Standard,No Campaign,1,1086.05,0,1086.05,565.02,521.03,0.4797,7,4.6,No,1
ORD-010192,2024-03-14,2024,3,March,Q1,CUST-04421,Premium,55+,Male,Egypt,Greater Cairo,Giza,Marketplace,Referral,Fashion,Dress,Dress Model Pro,Credit Card,Standard,No Campaign,1,4957.03,0.0245,4835.47,3103.26,1732.21,0.3582,8,3.6,No,3
ORD-010193,2025-02-20,2025,2,February,Q1,CUST-01709,Corporate,35-44,Female,Egypt,Alexandria Coast,Marsa Matruh,Physical Store,Email,Fashion,Sneakers,Sneakers Model C,Debit Card,Store Pickup,No Campaign,1,3942.91,0.0111,3899.22,2182.77,1716.45,0.4402,1,4.8,No,0
ORD-010194,2025-05-26,2025,5,May,Q2,CUST-04385,Family,25-34,Female,Egypt,Upper Egypt,Luxor,Online Store,Social Media,Beauty,Hair Dryer,Hair Dryer Model Lite,Wallet,Express,No Campaign,4,2667.37,0,10669.48,4713.09,5956.39,0.5583,1,4.2,No,8
ORD-010195,2025-10-07,2025,10,October,Q4,CUST-05171,Young Professional,18-24,Female,Egypt,Greater Cairo,6th of October,Online Store,Social Media,Electronics,Tablet,Tablet Model Pro,Credit Card,Express,No Campaign,1,19855.8,0.0975,17918.98,13833.66,4085.32,0.228,2,4.3,No,1
ORD-010196,2024-04-30,2024,4,April,Q2,CUST-01213,Family,25-34,Male,Egypt,Delta,Tanta,Online Store,Search Engine,Fashion,T-Shirt,T-Shirt Model Lite,Bank Transfer,Standard,Ramadan Sale,2,526.65,0.0382,1013.09,560.34,452.75,0.4469,8,4.7,No,1
ORD-010197,2024-07-26,2024,7,July,Q3,CUST-03400,Young Professional,35-44,Female,Egypt,Greater Cairo,New Cairo,Online Store,Social Media,Beauty,Makeup Kit,Makeup Kit Model Max,Wallet,Express,No Campaign,1,1684.19,0.0506,1598.98,724.33,874.65,0.547,3,4.3,No,4
ORD-010198,2024-11-03,2024,11,November,Q4,CUST-01934,Family,35-44,Female,Egypt,Greater Cairo,Giza,Mobile App,Direct,Beauty,Skincare Set,Skincare Set Model B,Credit Card,Standard,Black Friday,1,1787.37,0.2081,1415.39,665.5,749.89,0.5298,4,4.1,No,7
ORD-010199,2024-11-13,2024,11,November,Q4,CUST-00876,Corporate,25-34,Male,Egypt,Greater Cairo,Cairo,Online Store,Email,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner Model Lite,Wallet,Standard,Black Friday,1,5132.96,0.235,3926.82,2633.79,1293.03,0.3293,4,4.9,No,2
ORD-010200,2024-01-10,2024,1,January,Q1,CUST-00723,Family,45-54,Female,Egypt,Greater Cairo,New Cairo,Marketplace,Social Media,Beauty,Makeup Kit,Makeup Kit Model A,Debit Card,Standard,New Year Deals,2,2034.88,0.0911,3699.08,1790.57,1908.51,0.5159,6,3.5,No,2
ORD-010201,2025-11-25,2025,11,November,Q4,CUST-01753,Corporate,55+,Female,Egypt,Upper Egypt,Luxor,Mobile App,Search Engine,Beauty,Sunscreen,Sunscreen Model B,Cash,Standard,Black Friday,1,1577.75,0.2059,1252.93,561.02,691.91,0.5522,8,3.6,No,1
ORD-010202,2024-08-05,2024,8,August,Q3,CUST-01567,Student,25-34,Male,Egypt,Greater Cairo,Giza,Mobile App,Social Media,Fashion,Jeans,Jeans Model Lite,Credit Card,Standard,No Campaign,2,2340.23,0.0353,4515.37,2378.57,2136.8,0.4732,4,3.9,No,2
ORD-010203,2025-05-23,2025,5,May,Q2,CUST-05164,Student,18-24,Male,Egypt,Greater Cairo,New Cairo,Mobile App,Social Media,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner Model Lite,Wallet,Same Day,No Campaign,2,12624.21,0.0208,24724.35,15811.17,8913.18,0.3605,0,4.9,No,8
